
Predictions were generated on 10-Aug-2025 at 22:29:43 using OpenFAST, compiled as a DLL S-Function for Simulink as a 64-bit application using single precision at commit v3.5.3
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: Generated with AeroElasticSE FAST driver

Time	Wind1VelX	WindMeas1	BldPitch1	GenSpeed	LSSGagVxa	RotSpeed	NcIMURAys	NcIMUTAxs	RootMyc1	RootMyc2	RootMyc3	Azimuth	PtchPMzc1	GenPwr	GenTq	BlPitchC1	BlPitchC2	BlPitchC3
(s)	(m/s)	INVALID	(deg)	(rpm)	(rpm)	(rpm)	(deg/s^2)	(m/s^2)	(kN-m)	(kN-m)	(kN-m)	(deg)	(deg)	(kW)	(kN-m)	(deg)	(deg)	(deg)
   86.1500	 1.423E+01	 0.000E+00	 1.500E+01	 9.960E+02	 1.027E+01	 1.027E+01	 5.201E-01	 4.711E-02	 2.896E+03	 3.654E+03	 3.794E+03	 1.444E+02	 1.500E+01	 2.974E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.1750	 1.423E+01	 0.000E+00	 1.500E+01	 9.959E+02	 1.027E+01	 1.027E+01	 6.782E-01	 6.512E-02	 2.898E+03	 3.663E+03	 3.808E+03	 1.459E+02	 1.500E+01	 2.974E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.2000	 1.423E+01	 0.000E+00	 1.500E+01	 9.958E+02	 1.027E+01	 1.027E+01	 7.428E-01	 7.550E-02	 2.892E+03	 3.681E+03	 3.818E+03	 1.474E+02	 1.500E+01	 2.974E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.2250	 1.424E+01	 0.000E+00	 1.500E+01	 9.957E+02	 1.027E+01	 1.027E+01	 6.965E-01	 7.733E-02	 2.885E+03	 3.705E+03	 3.821E+03	 1.490E+02	 1.500E+01	 2.974E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.2500	 1.424E+01	 0.000E+00	 1.500E+01	 9.957E+02	 1.026E+01	 1.026E+01	 5.651E-01	 7.172E-02	 2.863E+03	 3.729E+03	 3.817E+03	 1.505E+02	 1.500E+01	 2.973E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.2750	 1.424E+01	 0.000E+00	 1.500E+01	 9.956E+02	 1.026E+01	 1.026E+01	 3.959E-01	 6.279E-02	 2.826E+03	 3.747E+03	 3.817E+03	 1.521E+02	 1.500E+01	 2.973E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.3000	 1.424E+01	 0.000E+00	 1.500E+01	 9.955E+02	 1.026E+01	 1.026E+01	 2.071E-01	 5.287E-02	 2.780E+03	 3.760E+03	 3.826E+03	 1.536E+02	 1.500E+01	 2.973E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.3250	 1.425E+01	 0.000E+00	 1.500E+01	 9.955E+02	 1.026E+01	 1.026E+01	 3.858E-03	 4.266E-02	 2.741E+03	 3.774E+03	 3.843E+03	 1.551E+02	 1.500E+01	 2.973E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.3500	 1.425E+01	 0.000E+00	 1.500E+01	 9.954E+02	 1.026E+01	 1.026E+01	-1.917E-01	 3.410E-02	 2.709E+03	 3.794E+03	 3.865E+03	 1.567E+02	 1.500E+01	 2.973E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.3750	 1.425E+01	 0.000E+00	 1.500E+01	 9.953E+02	 1.026E+01	 1.026E+01	-3.717E-01	 2.664E-02	 2.688E+03	 3.815E+03	 3.887E+03	 1.582E+02	 1.500E+01	 2.972E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.4000	 1.425E+01	 0.000E+00	 1.500E+01	 9.953E+02	 1.026E+01	 1.026E+01	-5.178E-01	 1.950E-02	 2.669E+03	 3.835E+03	 3.899E+03	 1.598E+02	 1.500E+01	 2.972E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.4250	 1.425E+01	 0.000E+00	 1.500E+01	 9.952E+02	 1.026E+01	 1.026E+01	-5.853E-01	 1.810E-02	 2.649E+03	 3.859E+03	 3.903E+03	 1.613E+02	 1.500E+01	 2.972E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.4500	 1.426E+01	 0.000E+00	 1.500E+01	 9.951E+02	 1.026E+01	 1.026E+01	-5.967E-01	 1.874E-02	 2.637E+03	 3.873E+03	 3.902E+03	 1.628E+02	 1.500E+01	 2.972E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.4750	 1.426E+01	 0.000E+00	 1.500E+01	 9.950E+02	 1.026E+01	 1.026E+01	-5.408E-01	 2.389E-02	 2.639E+03	 3.885E+03	 3.902E+03	 1.644E+02	 1.500E+01	 2.971E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.5000	 1.426E+01	 0.000E+00	 1.500E+01	 9.950E+02	 1.026E+01	 1.026E+01	-4.290E-01	 3.224E-02	 2.650E+03	 3.902E+03	 3.891E+03	 1.659E+02	 1.500E+01	 2.971E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.5250	 1.426E+01	 0.000E+00	 1.500E+01	 9.949E+02	 1.026E+01	 1.026E+01	-2.580E-01	 4.376E-02	 2.659E+03	 3.923E+03	 3.871E+03	 1.675E+02	 1.500E+01	 2.971E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.5500	 1.427E+01	 0.000E+00	 1.500E+01	 9.948E+02	 1.026E+01	 1.026E+01	-3.886E-02	 5.679E-02	 2.657E+03	 3.932E+03	 3.846E+03	 1.690E+02	 1.500E+01	 2.971E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.5750	 1.427E+01	 0.000E+00	 1.500E+01	 9.947E+02	 1.025E+01	 1.025E+01	 1.877E-01	 6.902E-02	 2.652E+03	 3.937E+03	 3.817E+03	 1.705E+02	 1.500E+01	 2.970E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.6000	 1.427E+01	 0.000E+00	 1.500E+01	 9.946E+02	 1.025E+01	 1.025E+01	 3.919E-01	 7.884E-02	 2.648E+03	 3.928E+03	 3.798E+03	 1.721E+02	 1.500E+01	 2.970E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.6250	 1.427E+01	 0.000E+00	 1.500E+01	 9.944E+02	 1.025E+01	 1.025E+01	 5.258E-01	 8.311E-02	 2.655E+03	 3.915E+03	 3.784E+03	 1.736E+02	 1.500E+01	 2.970E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.6500	 1.428E+01	 0.000E+00	 1.500E+01	 9.943E+02	 1.025E+01	 1.025E+01	 6.002E-01	 8.362E-02	 2.660E+03	 3.906E+03	 3.770E+03	 1.751E+02	 1.500E+01	 2.969E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.6750	 1.428E+01	 0.000E+00	 1.500E+01	 9.942E+02	 1.025E+01	 1.025E+01	 6.278E-01	 7.912E-02	 2.643E+03	 3.895E+03	 3.754E+03	 1.767E+02	 1.500E+01	 2.969E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.7000	 1.428E+01	 0.000E+00	 1.500E+01	 9.941E+02	 1.025E+01	 1.025E+01	 5.822E-01	 7.081E-02	 2.628E+03	 3.889E+03	 3.747E+03	 1.782E+02	 1.500E+01	 2.969E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.7250	 1.428E+01	 0.000E+00	 1.500E+01	 9.940E+02	 1.025E+01	 1.025E+01	 4.842E-01	 6.032E-02	 2.611E+03	 3.894E+03	 3.743E+03	 1.798E+02	 1.500E+01	 2.968E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.7500	 1.429E+01	 0.000E+00	 1.500E+01	 9.939E+02	 1.025E+01	 1.025E+01	 3.239E-01	 4.731E-02	 2.604E+03	 3.906E+03	 3.751E+03	 1.813E+02	 1.500E+01	 2.968E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.7750	 1.429E+01	 0.000E+00	 1.500E+01	 9.938E+02	 1.025E+01	 1.025E+01	 1.394E-01	 3.366E-02	 2.595E+03	 3.928E+03	 3.754E+03	 1.828E+02	 1.500E+01	 2.968E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.8000	 1.429E+01	 0.000E+00	 1.500E+01	 9.937E+02	 1.024E+01	 1.024E+01	-7.554E-02	 1.914E-02	 2.603E+03	 3.963E+03	 3.755E+03	 1.844E+02	 1.500E+01	 2.968E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.8250	 1.429E+01	 0.000E+00	 1.500E+01	 9.936E+02	 1.024E+01	 1.024E+01	-2.944E-01	 5.089E-03	 2.624E+03	 4.008E+03	 3.746E+03	 1.859E+02	 1.500E+01	 2.967E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.8500	 1.430E+01	 0.000E+00	 1.500E+01	 9.936E+02	 1.024E+01	 1.024E+01	-4.906E-01	-7.583E-03	 2.659E+03	 4.061E+03	 3.718E+03	 1.874E+02	 1.500E+01	 2.967E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.8750	 1.430E+01	 0.000E+00	 1.500E+01	 9.935E+02	 1.024E+01	 1.024E+01	-6.323E-01	-1.659E-02	 2.703E+03	 4.119E+03	 3.673E+03	 1.890E+02	 1.500E+01	 2.967E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.9000	 1.430E+01	 0.000E+00	 1.500E+01	 9.934E+02	 1.024E+01	 1.024E+01	-6.997E-01	-2.178E-02	 2.750E+03	 4.169E+03	 3.614E+03	 1.905E+02	 1.500E+01	 2.967E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.9250	 1.430E+01	 0.000E+00	 1.500E+01	 9.933E+02	 1.024E+01	 1.024E+01	-6.646E-01	-1.985E-02	 2.796E+03	 4.211E+03	 3.556E+03	 1.920E+02	 1.500E+01	 2.966E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.9500	 1.431E+01	 0.000E+00	 1.500E+01	 9.932E+02	 1.024E+01	 1.024E+01	-5.700E-01	-1.651E-02	 2.846E+03	 4.233E+03	 3.496E+03	 1.936E+02	 1.500E+01	 2.966E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   86.9750	 1.431E+01	 0.000E+00	 1.500E+01	 9.932E+02	 1.024E+01	 1.024E+01	-4.260E-01	-1.201E-02	 2.897E+03	 4.237E+03	 3.431E+03	 1.951E+02	 1.500E+01	 2.966E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.0000	 1.431E+01	 0.000E+00	 1.500E+01	 9.931E+02	 1.024E+01	 1.024E+01	-2.554E-01	-1.060E-02	 2.955E+03	 4.230E+03	 3.359E+03	 1.967E+02	 1.500E+01	 2.966E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.0250	 1.431E+01	 0.000E+00	 1.500E+01	 9.930E+02	 1.024E+01	 1.024E+01	-2.321E-02	 2.921E-03	 3.007E+03	 4.210E+03	 3.313E+03	 1.982E+02	 1.500E+01	 2.965E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.0500	 1.432E+01	 0.000E+00	 1.500E+01	 9.929E+02	 1.024E+01	 1.024E+01	 1.862E-01	 8.543E-03	 3.063E+03	 4.190E+03	 3.254E+03	 1.997E+02	 1.500E+01	 2.965E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.0750	 1.432E+01	 0.000E+00	 1.500E+01	 9.928E+02	 1.024E+01	 1.024E+01	 3.809E-01	 1.472E-02	 3.113E+03	 4.165E+03	 3.199E+03	 2.013E+02	 1.500E+01	 2.965E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.1000	 1.432E+01	 0.000E+00	 1.500E+01	 9.928E+02	 1.023E+01	 1.023E+01	 5.351E-01	 1.611E-02	 3.150E+03	 4.137E+03	 3.143E+03	 2.028E+02	 1.500E+01	 2.965E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.1250	 1.432E+01	 0.000E+00	 1.500E+01	 9.927E+02	 1.023E+01	 1.023E+01	 6.492E-01	 1.728E-02	 3.175E+03	 4.108E+03	 3.115E+03	 2.043E+02	 1.500E+01	 2.964E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.1500	 1.433E+01	 0.000E+00	 1.500E+01	 9.926E+02	 1.023E+01	 1.023E+01	 6.849E-01	 1.361E-02	 3.194E+03	 4.082E+03	 3.095E+03	 2.059E+02	 1.500E+01	 2.964E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.1750	 1.433E+01	 0.000E+00	 1.500E+01	 9.925E+02	 1.023E+01	 1.023E+01	 6.324E-01	 4.211E-03	 3.205E+03	 4.053E+03	 3.092E+03	 2.074E+02	 1.500E+01	 2.964E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.2000	 1.433E+01	 0.000E+00	 1.500E+01	 9.925E+02	 1.023E+01	 1.023E+01	 5.094E-01	-8.225E-03	 3.216E+03	 4.036E+03	 3.083E+03	 2.089E+02	 1.500E+01	 2.964E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.2250	 1.434E+01	 0.000E+00	 1.500E+01	 9.924E+02	 1.023E+01	 1.023E+01	 3.360E-01	-2.316E-02	 3.223E+03	 4.030E+03	 3.080E+03	 2.105E+02	 1.500E+01	 2.964E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.2500	 1.434E+01	 0.000E+00	 1.500E+01	 9.923E+02	 1.023E+01	 1.023E+01	 1.481E-01	-3.745E-02	 3.222E+03	 4.035E+03	 3.075E+03	 2.120E+02	 1.500E+01	 2.963E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.2750	 1.434E+01	 0.000E+00	 1.500E+01	 9.923E+02	 1.023E+01	 1.023E+01	-4.128E-02	-4.976E-02	 3.219E+03	 4.048E+03	 3.077E+03	 2.135E+02	 1.500E+01	 2.963E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.3000	 1.434E+01	 0.000E+00	 1.500E+01	 9.922E+02	 1.023E+01	 1.023E+01	-2.438E-01	-6.366E-02	 3.213E+03	 4.055E+03	 3.083E+03	 2.151E+02	 1.500E+01	 2.963E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.3250	 1.435E+01	 0.000E+00	 1.500E+01	 9.921E+02	 1.023E+01	 1.023E+01	-4.334E-01	-7.643E-02	 3.220E+03	 4.064E+03	 3.081E+03	 2.166E+02	 1.500E+01	 2.963E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.3500	 1.435E+01	 0.000E+00	 1.500E+01	 9.921E+02	 1.023E+01	 1.023E+01	-5.995E-01	-8.930E-02	 3.233E+03	 4.064E+03	 3.074E+03	 2.181E+02	 1.500E+01	 2.963E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.3750	 1.435E+01	 0.000E+00	 1.500E+01	 9.920E+02	 1.023E+01	 1.023E+01	-7.080E-01	-9.883E-02	 3.246E+03	 4.055E+03	 3.066E+03	 2.197E+02	 1.500E+01	 2.962E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.4000	 1.436E+01	 0.000E+00	 1.500E+01	 9.919E+02	 1.023E+01	 1.023E+01	-7.277E-01	-1.033E-01	 3.254E+03	 4.040E+03	 3.054E+03	 2.212E+02	 1.500E+01	 2.962E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.4250	 1.436E+01	 0.000E+00	 1.500E+01	 9.918E+02	 1.023E+01	 1.023E+01	-6.522E-01	-1.002E-01	 3.264E+03	 4.027E+03	 3.043E+03	 2.227E+02	 1.500E+01	 2.962E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.4500	 1.436E+01	 0.000E+00	 1.500E+01	 9.918E+02	 1.022E+01	 1.022E+01	-4.883E-01	-8.929E-02	 3.283E+03	 4.019E+03	 3.033E+03	 2.243E+02	 1.500E+01	 2.962E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.4750	 1.436E+01	 0.000E+00	 1.500E+01	 9.917E+02	 1.022E+01	 1.022E+01	-3.112E-01	-7.824E-02	 3.311E+03	 3.998E+03	 3.031E+03	 2.258E+02	 1.500E+01	 2.961E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.5000	 1.437E+01	 0.000E+00	 1.500E+01	 9.916E+02	 1.022E+01	 1.022E+01	-1.393E-01	-6.932E-02	 3.345E+03	 3.963E+03	 3.029E+03	 2.273E+02	 1.500E+01	 2.961E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.5250	 1.437E+01	 0.000E+00	 1.500E+01	 9.915E+02	 1.022E+01	 1.022E+01	 3.163E-02	-5.974E-02	 3.385E+03	 3.926E+03	 3.031E+03	 2.289E+02	 1.500E+01	 2.961E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.5500	 1.437E+01	 0.000E+00	 1.500E+01	 9.914E+02	 1.022E+01	 1.022E+01	 1.784E-01	-5.400E-02	 3.413E+03	 3.880E+03	 3.031E+03	 2.304E+02	 1.500E+01	 2.961E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.5750	 1.437E+01	 0.000E+00	 1.500E+01	 9.914E+02	 1.022E+01	 1.022E+01	 3.181E-01	-4.876E-02	 3.425E+03	 3.839E+03	 3.031E+03	 2.319E+02	 1.500E+01	 2.960E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.6000	 1.438E+01	 0.000E+00	 1.500E+01	 9.913E+02	 1.022E+01	 1.022E+01	 4.370E-01	-4.359E-02	 3.434E+03	 3.810E+03	 3.026E+03	 2.335E+02	 1.500E+01	 2.960E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.6250	 1.438E+01	 0.000E+00	 1.500E+01	 9.912E+02	 1.022E+01	 1.022E+01	 5.325E-01	-3.567E-02	 3.453E+03	 3.803E+03	 3.021E+03	 2.350E+02	 1.500E+01	 2.960E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.6500	 1.438E+01	 0.000E+00	 1.500E+01	 9.912E+02	 1.022E+01	 1.022E+01	 5.937E-01	-2.565E-02	 3.481E+03	 3.817E+03	 3.015E+03	 2.365E+02	 1.500E+01	 2.960E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.6750	 1.439E+01	 0.000E+00	 1.500E+01	 9.911E+02	 1.022E+01	 1.022E+01	 5.503E-01	-2.384E-02	 3.503E+03	 3.828E+03	 3.017E+03	 2.381E+02	 1.500E+01	 2.960E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.7000	 1.439E+01	 0.000E+00	 1.500E+01	 9.910E+02	 1.022E+01	 1.022E+01	 4.451E-01	-2.563E-02	 3.514E+03	 3.845E+03	 3.022E+03	 2.396E+02	 1.500E+01	 2.960E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.7250	 1.439E+01	 0.000E+00	 1.500E+01	 9.910E+02	 1.022E+01	 1.022E+01	 3.116E-01	-2.697E-02	 3.515E+03	 3.876E+03	 3.030E+03	 2.411E+02	 1.500E+01	 2.959E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.7500	 1.439E+01	 0.000E+00	 1.500E+01	 9.910E+02	 1.022E+01	 1.022E+01	 1.523E-01	-2.717E-02	 3.517E+03	 3.915E+03	 3.040E+03	 2.427E+02	 1.500E+01	 2.959E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.7750	 1.440E+01	 0.000E+00	 1.500E+01	 9.909E+02	 1.022E+01	 1.022E+01	-8.748E-02	-3.851E-02	 3.518E+03	 3.933E+03	 3.037E+03	 2.442E+02	 1.500E+01	 2.959E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.8000	 1.440E+01	 0.000E+00	 1.500E+01	 9.909E+02	 1.022E+01	 1.022E+01	-3.004E-01	-4.697E-02	 3.524E+03	 3.957E+03	 3.027E+03	 2.457E+02	 1.500E+01	 2.959E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.8250	 1.440E+01	 0.000E+00	 1.500E+01	 9.908E+02	 1.021E+01	 1.021E+01	-4.691E-01	-5.167E-02	 3.528E+03	 3.983E+03	 3.022E+03	 2.473E+02	 1.500E+01	 2.959E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.8500	 1.440E+01	 0.000E+00	 1.500E+01	 9.908E+02	 1.021E+01	 1.021E+01	-6.001E-01	-5.402E-02	 3.543E+03	 4.003E+03	 3.019E+03	 2.488E+02	 1.500E+01	 2.959E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.8750	 1.441E+01	 0.000E+00	 1.500E+01	 9.908E+02	 1.021E+01	 1.021E+01	-6.897E-01	-5.690E-02	 3.565E+03	 4.000E+03	 3.001E+03	 2.503E+02	 1.500E+01	 2.959E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.9000	 1.441E+01	 0.000E+00	 1.500E+01	 9.907E+02	 1.021E+01	 1.021E+01	-7.080E-01	-5.699E-02	 3.584E+03	 3.981E+03	 2.975E+03	 2.519E+02	 1.500E+01	 2.959E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.9250	 1.441E+01	 0.000E+00	 1.500E+01	 9.907E+02	 1.021E+01	 1.021E+01	-6.536E-01	-5.429E-02	 3.592E+03	 3.952E+03	 2.954E+03	 2.534E+02	 1.500E+01	 2.958E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.9500	 1.442E+01	 0.000E+00	 1.500E+01	 9.906E+02	 1.021E+01	 1.021E+01	-5.201E-01	-4.268E-02	 3.596E+03	 3.932E+03	 2.964E+03	 2.549E+02	 1.500E+01	 2.958E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   87.9750	 1.442E+01	 0.000E+00	 1.500E+01	 9.906E+02	 1.021E+01	 1.021E+01	-3.571E-01	-3.039E-02	 3.605E+03	 3.903E+03	 2.985E+03	 2.565E+02	 1.500E+01	 2.958E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.0000	 1.442E+01	 0.000E+00	 1.500E+01	 9.905E+02	 1.021E+01	 1.021E+01	-1.578E-01	-1.502E-02	 3.615E+03	 3.876E+03	 3.016E+03	 2.580E+02	 1.500E+01	 2.958E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.0250	 1.442E+01	 0.000E+00	 1.500E+01	 9.905E+02	 1.021E+01	 1.021E+01	 4.810E-02	-9.358E-05	 3.619E+03	 3.841E+03	 3.046E+03	 2.595E+02	 1.500E+01	 2.958E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.0500	 1.443E+01	 0.000E+00	 1.500E+01	 9.905E+02	 1.021E+01	 1.021E+01	 2.610E-01	 1.679E-02	 3.631E+03	 3.811E+03	 3.074E+03	 2.611E+02	 1.500E+01	 2.958E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.0750	 1.443E+01	 0.000E+00	 1.500E+01	 9.904E+02	 1.021E+01	 1.021E+01	 4.599E-01	 3.380E-02	 3.647E+03	 3.787E+03	 3.096E+03	 2.626E+02	 1.500E+01	 2.958E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.1000	 1.443E+01	 0.000E+00	 1.500E+01	 9.904E+02	 1.021E+01	 1.021E+01	 6.293E-01	 4.956E-02	 3.668E+03	 3.775E+03	 3.111E+03	 2.641E+02	 1.500E+01	 2.958E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.1250	 1.443E+01	 0.000E+00	 1.500E+01	 9.903E+02	 1.021E+01	 1.021E+01	 6.756E-01	 4.616E-02	 3.686E+03	 3.762E+03	 3.121E+03	 2.657E+02	 1.500E+01	 2.957E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.1500	 1.444E+01	 0.000E+00	 1.500E+01	 9.903E+02	 1.021E+01	 1.021E+01	 8.378E-01	 8.134E-02	 3.698E+03	 3.804E+03	 3.139E+03	 2.672E+02	 1.500E+01	 2.957E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.1750	 1.444E+01	 0.000E+00	 1.500E+01	 9.903E+02	 1.021E+01	 1.021E+01	 7.477E-01	 7.687E-02	 3.710E+03	 3.808E+03	 3.143E+03	 2.687E+02	 1.500E+01	 2.957E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.2000	 1.444E+01	 0.000E+00	 1.500E+01	 9.903E+02	 1.021E+01	 1.021E+01	 5.986E-01	 7.094E-02	 3.723E+03	 3.811E+03	 3.131E+03	 2.702E+02	 1.500E+01	 2.957E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.2250	 1.444E+01	 0.000E+00	 1.500E+01	 9.903E+02	 1.021E+01	 1.021E+01	 4.313E-01	 6.582E-02	 3.739E+03	 3.826E+03	 3.102E+03	 2.718E+02	 1.500E+01	 2.957E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.2500	 1.445E+01	 0.000E+00	 1.500E+01	 9.903E+02	 1.021E+01	 1.021E+01	 2.458E-01	 5.901E-02	 3.758E+03	 3.841E+03	 3.051E+03	 2.733E+02	 1.500E+01	 2.957E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.2750	 1.445E+01	 0.000E+00	 1.500E+01	 9.903E+02	 1.021E+01	 1.021E+01	 3.966E-02	 5.155E-02	 3.793E+03	 3.856E+03	 3.003E+03	 2.748E+02	 1.500E+01	 2.957E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.3000	 1.445E+01	 0.000E+00	 1.500E+01	 9.903E+02	 1.021E+01	 1.021E+01	-1.576E-01	 4.500E-02	 3.825E+03	 3.875E+03	 2.958E+03	 2.764E+02	 1.500E+01	 2.957E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.3250	 1.445E+01	 0.000E+00	 1.500E+01	 9.902E+02	 1.021E+01	 1.021E+01	-3.491E-01	 3.736E-02	 3.855E+03	 3.886E+03	 2.919E+03	 2.779E+02	 1.500E+01	 2.957E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.3500	 1.446E+01	 0.000E+00	 1.500E+01	 9.902E+02	 1.021E+01	 1.021E+01	-5.092E-01	 2.913E-02	 3.870E+03	 3.890E+03	 2.881E+03	 2.794E+02	 1.500E+01	 2.957E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
   88.3750	 1.446E+01	 0.000E+00	 1.500E+01	 9.902E+02	 1.021E+01	 1.021E+01	-5.915E-01	 2.636E-02	 3.889E+03	 3.888E+03	 2.843E+03	 2.810E+02	 1.500E+01	 2.957E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
